,date,time,currency,impact,event,actual,forecast,previous
5605,2021-10-21, ,USD,medium,Philly Fed Manufacturing Index,23.8,25.1,30.7
5606,2021-10-21,18:00,GBP,low,CBI Industrial Order Expectations,9,17,22
5607,2021-10-21,24:30,AUD,low,RBA Annual Report,,,
5608,2021-10-21,20:33,CAD,low,ADP Non-Farm Employment Change,9.6K,,13.1K
5609,2021-10-21,21:00,USD,medium,FOMC Member Waller Speaks,,,
5610,2021-10-21,22:00,EUR,low,Consumer Confidence,-5,-5,-4
5611,2021-10-21, ,USD,low,CB Leading Index m/m,0.2%,0.4%,0.8%
5612,2021-10-20,7:30,AUD,low,MI Leading Index m/m,0.0%,,-0.3%
5613,2021-10-20,7:50,JPY,low,Trade Balance,-0.62T,-0.59T,-0.34T
5614,2021-10-20,9:05,CNY,low,Foreign Direct Investment ytd/y,19.6%,,22.3%
5615,2021-10-20, ,CAD,medium,Median CPI y/y,2.8%,2.6%,2.7%
5616,2021-10-20,3:00,USD,medium,FOMC Member Waller Speaks,,,
5617,2021-10-20,1:15,USD,medium,FOMC Member Bowman Speaks,,,
5618,2021-10-20,22:30,USD,medium,Crude Oil Inventories,-0.4M,2.1M,6.1M
5619,2021-10-20,20:32,CAD,low,Core CPI m/m,0.3%,,0.2%
5620,2021-10-20, ,CAD,medium,Trimmed CPI y/y,3.4%,3.3%,3.3%
5621,2021-10-20,20:30,CAD,high,CPI m/m,0.2%,0.1%,0.2%
5622,2021-10-20, ,CAD,medium,Common CPI y/y,1.8%,1.9%,1.8%
5623,2021-10-20,17:35,EUR,low,German 10-y Bond Auction,-0.16|1.1,,-0.22|1.1
5624,2021-10-20,17:08,GBP,low,10-y Bond Auction,1.14|2.7,,0.74|2.5
5625,2021-10-20, ,EUR,low,Final Core CPI y/y,1.9%,1.9%,1.9%
5626,2021-10-20,17:00,EUR,low,Final CPI y/y,3.4%,3.4%,3.4%
5627,2021-10-20,16:30,GBP,low,HPI y/y,10.6%,9.2%,8.5%
5628,2021-10-20,16:00,EUR,low,Current Account,13.4B,24.3B,22.6B
5629,2021-10-20, ,GBP,low,RPI y/y,4.9%,4.7%,4.8%
5630,2021-10-20, ,GBP,low,PPI Output m/m,0.5%,0.5%,0.7%
5631,2021-10-20, ,GBP,low,PPI Input m/m,0.4%,1.0%,0.5%
5632,2021-10-20, ,GBP,low,Core CPI y/y,2.9%,3.0%,3.1%
5633,2021-10-20, ,GBP,high,CPI y/y,3.1%,3.2%,3.2%
5634,2021-10-20,14:00,EUR,low,German PPI m/m,2.3%,1.1%,1.5%
5635,2021-10-20,2:50,USD,low,FOMC Member Bostic Speaks,,,
5636,2021-10-19,8:30,AUD,high,Monetary Policy Meeting Minutes,,,
5637,2021-10-19,4:00,USD,low,TIC Long-Term Purchases,79.3B,27.6B,2.0B
5638,2021-10-19,18:00,GBP,low,MPC Member Mann Speaks,,,
5639,2021-10-19,23:00,USD,low,FOMC Member Daly Speaks,,,
5640,2021-10-19,20:30,USD,low,Building Permits,1.59M,1.67M,1.72M
5641,2021-10-19,14:00,CHF,low,Trade Balance,5.05B,6.23B,5.13B
5642,2021-10-19,20:05,GBP,medium,BOE Gov Bailey Speaks,,,
5643,2021-10-19, ,NZD,low,GDT Price Index,2.2%,,0.0%
5644,2021-10-19,22:30,AUD,low,CB Leading Index m/m,0.4%,,0.4%
5645,2021-10-19, ,USD,low,Housing Starts,1.56M,1.61M,1.58M
5646,2021-10-18,17:30,USD,low,FOMC Member Quarles Speaks,,,
5647,2021-10-18,23:40,CAD,low,Gov Council Member Lane Speaks,,,
5648,2021-10-18,10:00,CNY,high,GDP q/y,4.9%,5.0%,7.9%
5649,2021-10-18,20:15,CAD,low,Housing Starts,251K,265K,263K
5650,2021-10-18,5:45,NZD,high,CPI q/q,2.2%,1.5%,1.3%
5651,2021-10-18,6:54,GBP,low,Rightmove HPI m/m,1.8%,,0.3%
5652,2021-10-18, ,GBP,low,MPC Member Cunliffe Speaks,,,
5653,2021-10-18, ,USD,low,Capacity Utilization Rate,75.2%,76.6%,76.2%
5654,2021-10-18,22:30,CAD,medium,BOC Business Outlook Survey,,,
5655,2021-10-18,20:30,CAD,low,Foreign Securities Purchases,26.30B,18.20B,14.06B
5656,2021-10-18,21:15,USD,medium,Industrial Production m/m,-1.3%,0.3%,-0.1%
5657,2021-10-18,5:30,NZD,low,BusinessNZ Services Index,46.9,,35.4
5658,2021-10-18,22:00,USD,low,NAHB Housing Market Index,80,75,76
5659,2021-10-17, ,CNY,low,Industrial Production y/y,3.1%,3.9%,5.3%
5660,2021-10-17,21:05,GBP,high,BOE Gov Bailey Speaks,,,
5661,2021-10-17, ,CNY,medium,Retail Sales y/y,4.4%,3.5%,2.5%
5662,2021-10-17, ,CNY,low,Fixed Asset Investment ytd/y,7.3%,7.9%,8.9%
5663,2021-10-17, ,CNY,low,NBS Press Conference,,,
5664,2021-10-17, ,CNY,low,Unemployment Rate,4.9%,5.1%,5.1%
5665,2021-10-17,Day 3,All,low,IMF Meetings,,,
5666,2021-10-16,12:20,USD,medium,FOMC Member Williams Speaks,,,
5667,2021-10-16,22:00,EUR,low,ECB President Lagarde Speaks,,,
5668,2021-10-16,Day 2,All,low,IMF Meetings,,,
5669,2021-10-15,5:30,NZD,low,BusinessNZ Manufacturing Index,51.4,,39.7
5670,2021-10-15,1:00,USD,medium,FOMC Member Barkin Speaks,,,
5671,2021-10-15,Day 1,All,low,IMF Meetings,,,
5672,2021-10-15, ,USD,low,Prelim UoM Inflation Expectations,4.8%,,4.6%
5673,2021-10-15, ,USD,low,Business Inventories m/m,0.6%,0.7%,0.6%
5674,2021-10-15, ,USD,low,Import Prices m/m,0.4%,0.6%,-0.3%
5675,2021-10-15,22:00,USD,medium,Prelim UoM Consumer Sentiment,71.4,73.5,72.8
5676,2021-10-15, ,USD,medium,Empire State Manufacturing Index,19.8,24.9,34.3
5677,2021-10-15,17:00,EUR,low,Italian Trade Balance,1.32B,9.23B,8.76B
5678,2021-10-15, ,USD,high,Retail Sales m/m,0.7%,-0.2%,0.9%
5679,2021-10-15,14:45,EUR,low,French Final CPI m/m,-0.2%,-0.2%,-0.2%
5680,2021-10-15,24:30,JPY,low,Tertiary Industry Activity m/m,-1.7%,-0.3%,-0.6%
5681,2021-10-15, ,EUR,low,Trade Balance,11.1B,14.1B,13.5B
5682,2021-10-15, ,USD,high,Core Retail Sales m/m,0.8%,0.5%,2.0%
5683,2021-10-15,20:30,CAD,low,Wholesale Sales m/m,0.3%,0.5%,-2.1%
5684,2021-10-14,23:00,USD,medium,Crude Oil Inventories,6.1M,1.1M,2.3M
5685,2021-10-14,1:01,USD,medium,30-y Bond Auction,2.05|2.4,,1.91|2.5
5686,2021-10-14,6:00,AUD,low,RBA Deputy Gov Debelle Speaks,,,
5687,2021-10-14,7:01,GBP,low,RICS House Price Balance,68%,70%,72%
5688,2021-10-14,8:00,AUD,low,MI Inflation Expectations,3.6%,,4.4%
5689,2021-10-14,8:30,AUD,high,Employment Change,-138.0K,-108.5K,-146.3K
5690,2021-10-14,9:30,CNY,low,CPI y/y,0.7%,0.9%,0.8%
5691,2021-10-14,4:30,USD,medium,FOMC Member Brainard Speaks,,,
5692,2021-10-14,24:30,JPY,low,Revised Industrial Production m/m,-3.6%,-3.2%,-3.2%
5693,2021-10-14,2:00,USD,high,FOMC Meeting Minutes,,,
5694,2021-10-14,22:40,GBP,low,MPC Member Mann Speaks,,,
5695,2021-10-14, ,USD,medium,Core PPI m/m,0.2%,0.5%,0.6%
5696,2021-10-14,22:00,USD,low,FOMC Member Bostic Speaks,,,
5697,2021-10-14,14:30,CHF,low,PPI m/m,0.2%,0.9%,0.7%
5698,2021-10-14,21:30,GBP,low,CB Leading Index m/m,0.5%,,0.6%
5699,2021-10-14,16:30,GBP,low,BOE Credit Conditions Survey,,,
5700,2021-10-14,18:10,GBP,low,MPC Member Tenreyro Speaks,,,
5701,2021-10-14,20:30,CAD,low,Manufacturing Sales m/m,0.5%,0.4%,-1.2%
5702,2021-10-14, ,USD,high,PPI m/m,0.5%,0.6%,0.7%
5703,2021-10-14, ,USD,medium,Unemployment Claims,293K,315K,329K
5704,2021-10-14,22:30,USD,low,Natural Gas Storage,81B,97B,118B
5705,2021-10-13, ,USD,medium,FOMC Member Bowman Speaks,,,
5706,2021-10-13, ,AUD,high,Unemployment Rate,4.6%,4.8%,4.5%
5707,2021-10-13,12:30,USD,low,FOMC Member Bostic Speaks,,,
5708,2021-10-13, ,CNY,low,PPI y/y,10.7%,10.6%,9.5%
5709,2021-10-13,1:01,USD,medium,10-y Bond Auction,1.58|2.6,,1.34|2.6
5710,2021-10-13,5:45,NZD,low,FPI m/m,0.5%,,0.3%
5711,2021-10-13,7:30,AUD,low,Westpac Consumer Sentiment,-1.5%,,2.0%
5712,2021-10-13,7:50,JPY,low,Core Machinery Orders m/m,-2.4%,1.6%,0.9%
5713,2021-10-13,8:00,NZD,low,Prelim ANZ Business Confidence,-8.6,,-7.2
5714,2021-10-13,11:08,CNY,low,Trade Balance,433B,285B,376B
5715,2021-10-13,11:07,CNY,low,USD-Denominated Trade Balance,66.8B,46.5B,58.3B
5716,2021-10-13,17:00,EUR,low,Industrial Production m/m,-1.6%,-1.8%,1.4%
5717,2021-10-13,All Day,All,medium,G20 Meetings,,,
5718,2021-10-13,17:01,CNY,low,M2 Money Supply y/y,8.3%,8.2%,8.2%
5719,2021-10-13,21:30,GBP,low,MPC Member Cunliffe Speaks,,,
5720,2021-10-13,14:00,EUR,low,German Final CPI m/m,0.0%,0.0%,0.0%
5721,2021-10-13, ,GBP,low,Construction Output m/m,-0.2%,0.4%,-1.0%
5722,2021-10-13, ,GBP,low,Goods Trade Balance,-14.9B,-11.9B,-14.1B
5723,2021-10-13, ,GBP,low,Index of Services 3m/3m,3.7%,3.9%,5.2%
5724,2021-10-13, ,GBP,low,Industrial Production m/m,0.8%,0.2%,0.3%
5725,2021-10-13, ,GBP,low,Manufacturing Production m/m,0.5%,0.0%,-0.6%
5726,2021-10-13, ,GBP,low,GDP m/m,0.4%,0.5%,-0.1%
5727,2021-10-13,20:00,GBP,low,NIESR GDP Estimate,1.5%,,2.9%
5728,2021-10-13, ,USD,high,CPI y/y,5.4%,5.3%,5.3%
5729,2021-10-13,20:30,USD,high,CPI m/m,0.4%,0.3%,0.3%
5730,2021-10-13, ,CNY,low,New Loans,1660B,1810B,1220B
5731,2021-10-13,17:34,EUR,low,German 30-y Bond Auction,0.35|2.0,,-0.04|2.0
5732,2021-10-13, ,USD,high,Core CPI m/m,0.2%,0.2%,0.1%
5733,2021-10-12, ,JPY,low,M2 Money Stock y/y,4.2%,4.4%,4.7%
5734,2021-10-12,6:00,USD,low,FOMC Member Evans Speaks,,,
5735,2021-10-12,5:45,NZD,low,Visitor Arrivals m/m,-91.1%,,-41.4%
5736,2021-10-12, ,GBP,low,Unemployment Rate,4.5%,4.5%,4.6%
5737,2021-10-12,8:30,AUD,low,NAB Business Confidence,13,,-6
5738,2021-10-12,11:35,JPY,low,30-y Bond Auction,0.70|2.9,,0.65|3.0
5739,2021-10-12, ,GBP,low,Claimant Count Change,-51.1K,-60.5K,-88.0K
5740,2021-10-12,7:50,JPY,low,Bank Lending y/y,0.6%,0.8%,0.6%
5741,2021-10-12,14:00,EUR,low,German WPI m/m,0.8%,0.7%,0.5%
5742,2021-10-12, ,GBP,low,Average Earnings Index 3m/y,7.2%,6.9%,8.3%
5743,2021-10-12,23:15,USD,medium,FOMC Member Clarida Speaks,,,
5744,2021-10-12,22:00,USD,medium,JOLTS Job Openings,10.44M,10.95M,11.10M
5745,2021-10-12,18:00,USD,low,NFIB Small Business Index,99.1,99.7,100.1
5746,2021-10-12, ,EUR,medium,German ZEW Economic Sentiment,22.3,23.7,26.5
5747,2021-10-12,17:00,EUR,medium,ZEW Economic Sentiment,21.0,27.9,31.1
5748,2021-10-12,7:01,GBP,low,BRC Retail Sales Monitor y/y,-0.6%,1.3%,1.5%
5749,2021-10-11, ,JPY,low,PPI y/y,6.3%,5.8%,5.8%
5750,2021-10-11,All Day,CAD,holiday,Bank Holiday,,,
5751,2021-10-11,All Day,USD,holiday,Bank Holiday,,,
5752,2021-10-11,16:00,EUR,low,Italian Industrial Production m/m,-0.2%,-0.4%,1.0%
5753,2021-10-11,13:58,JPY,low,Prelim Machine Tool Orders y/y,71.9%,,85.2%
5754,2021-10-08, ,USD,high,Non-Farm Employment Change,194K,490K,366K
5755,2021-10-08,8:30,AUD,medium,RBA Financial Stability Review,,,
5756,2021-10-08,7:50,JPY,low,Current Account,1.04T,1.15T,1.41T
5757,2021-10-08,7:30,JPY,low,Average Cash Earnings y/y,0.7%,0.3%,0.6%
5758,2021-10-08,3:00,USD,low,Consumer Credit m/m,14.4B,17.4B,17.3B
5759,2021-10-08,12:00,CAD,high,BOC Gov Macklem Speaks,,,
5760,2021-10-08,23:30,USD,low,President Biden Speaks,,,
5761,2021-10-08,22:00,USD,low,Final Wholesale Inventories m/m,1.2%,1.2%,1.2%
5762,2021-10-08, ,USD,high,Unemployment Rate,4.8%,5.1%,5.2%
5763,2021-10-08,9:45,CNY,low,Caixin Services PMI,53.4,49.3,46.7
5764,2021-10-08, ,USD,high,Average Hourly Earnings m/m,0.6%,0.4%,0.4%
5765,2021-10-08,20:05,EUR,medium,ECB President Lagarde Speaks,,,
5766,2021-10-08,14:02,EUR,low,German Trade Balance,13.0B,15.7B,17.7B
5767,2021-10-08,17:30,GBP,low,FPC Meeting Minutes,,,
5768,2021-10-08, ,GBP,low,FPC Statement,,,
5769,2021-10-08,19:00,GBP,low,BOE Quarterly Bulletin,,,
5770,2021-10-08,13:00,JPY,low,Economy Watchers Sentiment,42.1,43.4,34.7
5771,2021-10-08, ,CAD,high,Unemployment Rate,6.9%,6.9%,7.1%
5772,2021-10-08,20:30,CAD,high,Employment Change,157.1K,59.5K,90.2K
5773,2021-10-08, ,USD,medium,Treasury Sec Yellen Speaks,,,
5774,2021-10-07,22:30,USD,low,Natural Gas Storage,118B,104B,88B
5775,2021-10-07,5:30,AUD,low,AIG Services Index,45.7,,45.6
5776,2021-10-07,14:45,EUR,low,French Trade Balance,-6.7B,-6.8B,-7.1B
5777,2021-10-07, ,JPY,low,Household Spending y/y,-3.0%,-1.2%,0.7%
5778,2021-10-07,13:00,JPY,low,Leading Indicators,101.8%,102.0%,104.1%
5779,2021-10-07,13:45,CHF,low,Unemployment Rate,2.8%,2.8%,2.9%
5780,2021-10-07,14:00,EUR,low,German Industrial Production m/m,-4.0%,-0.4%,1.3%
5781,2021-10-07, ,GBP,low,Halifax HPI m/m,1.7%,1.3%,0.8%
5782,2021-10-07,22:00,CAD,medium,Ivey PMI,70.4,60.3,66.0
5783,2021-10-07,17:07,EUR,low,French 10-y Bond Auction,0.15|2.1,,-0.05|1.8
5784,2021-10-07,20:40,USD,low,FOMC Member Williams Speaks,,,
5785,2021-10-07,16:00,EUR,low,Italian Retail Sales m/m,0.4%,0.2%,-0.3%
5786,2021-10-07,16:56,EUR,low,Spanish 10-y Bond Auction,0.45|1.4,,0.33|1.4
5787,2021-10-07,15:00,CHF,low,Foreign Currency Reserves,940B,,929B
5788,2021-10-07,19:30,EUR,low,ECB Monetary Policy Meeting Accounts,,,
5789,2021-10-07, ,USD,low,Challenger Job Cuts y/y,-84.9%,,-86.4%
5790,2021-10-07,20:30,USD,medium,Unemployment Claims,326K,350K,364K
5791,2021-10-06,23:30,USD,low,FOMC Member Bostic Speaks,,,
5792,2021-10-06,12:15,EUR,medium,ECB President Lagarde Speaks,,,
5793,2021-10-06,1:15,USD,medium,FOMC Member Quarles Speaks,,,
5794,2021-10-06,9:00,NZD,high,Official Cash Rate,0.50%,0.50%,0.25%
5795,2021-10-06,All Day,CNY,holiday,Bank Holiday,,,
5796,2021-10-06, ,GBP,low,Housing Equity Withdrawal q/q,7.2B,-0.9B,6.1B
5797,2021-10-06,22:30,USD,medium,Crude Oil Inventories,2.3M,0.8M,4.6M
5798,2021-10-06,20:15,USD,high,ADP Non-Farm Employment Change,568K,425K,340K
5799,2021-10-06,14:00,EUR,low,German Factory Orders m/m,-7.7%,-2.3%,4.9%
5800,2021-10-06,16:30,GBP,low,Construction PMI,52.6,53.9,55.2
5801,2021-10-06,17:00,EUR,low,Retail Sales m/m,0.3%,0.7%,-2.6%
5802,2021-10-06,21:00,USD,low,FOMC Member Bostic Speaks,,,
5803,2021-10-05,5:04,NZD,low,NZIER Business Confidence,-11,,7
5804,2021-10-05,All Day,CNY,holiday,Bank Holiday,,,
5805,2021-10-05, ,NZD,high,RBNZ Rate Statement,,,
5806,2021-10-05,7:30,JPY,low,Tokyo Core CPI y/y,0.1%,0.2%,0.0%
5807,2021-10-05,5:30,AUD,low,AIG Construction Index,53.3,,38.4
5808,2021-10-05,8:00,NZD,low,ANZ Commodity Prices m/m,1.5%,,-1.6%
5809,2021-10-05,8:30,AUD,low,ANZ Job Advertisements m/m,-2.8%,,-2.7%
5810,2021-10-05,8:32,AUD,low,Retail Sales m/m,-1.7%,-1.7%,-1.7%
5811,2021-10-05,23:02,NZD,low,GDT Price Index,0.0%,,1.0%
5812,2021-10-05,11:35,JPY,low,10-y Bond Auction,0.05|2.5,,0.02|3.4
5813,2021-10-05,11:30,AUD,high,RBA Rate Statement,,,
5814,2021-10-05,21:54,USD,low,IBD/TIPP Economic Optimism,46.8,51.3,48.5
5815,2021-10-05,22:00,USD,high,ISM Services PMI,61.9,59.9,61.7
5816,2021-10-05,16:30,GBP,low,Final Services PMI,55.4,54.6,54.6
5817,2021-10-05,24:30,JPY,medium,BOJ Gov Kuroda Speaks,,,
5818,2021-10-05,14:45,EUR,low,French Industrial Production m/m,1.0%,0.4%,0.5%
5819,2021-10-05,21:45,USD,low,Final Services PMI,54.9,54.4,54.4
5820,2021-10-05,15:45,EUR,low,Italian Services PMI,55.5,56.4,58.0
5821,2021-10-05,15:50,EUR,low,French Final Services PMI,56.2,56.0,56.0
5822,2021-10-05,15:55,EUR,low,German Final Services PMI,56.2,56.0,56.0
5823,2021-10-05,16:00,EUR,low,Final Services PMI,56.4,56.3,56.3
5824,2021-10-05,15:15,EUR,low,Spanish Services PMI,56.9,58.3,60.1
5825,2021-10-05, ,USD,low,Trade Balance,-73.3B,-70.5B,-70.3B
5826,2021-10-05,20:30,CAD,low,Trade Balance,1.9B,0.5B,0.7B
5827,2021-10-05,All Day,EUR,low,ECOFIN Meetings,,,
5828,2021-10-05,17:00,EUR,low,PPI m/m,1.1%,1.3%,2.5%
5829,2021-10-04,All Day,EUR,low,Eurogroup Meetings,,,
5830,2021-10-04,All Day,CNY,holiday,Bank Holiday,,,
5831,2021-10-04,8:00,AUD,low,MI Inflation Gauge m/m,0.3%,,0.0%
5832,2021-10-04,All Day,All,high,OPEC Meetings,,,
5833,2021-10-04, ,AUD,medium,Cash Rate,0.10%,0.10%,0.10%
5834,2021-10-04, ,AUD,low,Trade Balance,15.08B,10.10B,12.65B
5835,2021-10-04,7:50,JPY,low,Monetary Base y/y,11.7%,15.3%,14.9%
5836,2021-10-04,14:30,CHF,low,CPI m/m,0.0%,0.2%,0.2%
5837,2021-10-04,15:00,EUR,medium,Spanish Unemployment Change,-76.1K,-80.3K,-82.6K
5838,2021-10-04,16:30,EUR,low,Sentix Investor Confidence,16.9,18.5,19.6
5839,2021-10-04,23:15,USD,low,President Biden Speaks,,,
5840,2021-10-04,22:00,USD,low,Factory Orders m/m,1.2%,1.1%,0.7%
5841,2021-10-04, ,CHF,low,Retail Sales y/y,0.5%,0.6%,-2.3%
5842,2021-10-04,20:30,CAD,low,Building Permits m/m,-2.1%,3.3%,-4.1%
5843,2021-10-04,All Day,All,high,OPEC-JMMC Meetings,,,
5844,2021-10-03,12:00,AUD,holiday,Daylight Saving Time Shift,,,
5845,2021-10-03,All Day,CNY,holiday,Bank Holiday,,,
5846,2021-10-03,All Day,AUD,holiday,Bank Holiday,,,
5847,2021-10-01, ,USD,low,Revised UoM Inflation Expectations,4.6%,,4.7%
5848,2021-10-01,21:30,CAD,low,Manufacturing PMI,57.0,,57.2
5849,2021-10-01,21:45,USD,low,Final Manufacturing PMI,60.7,60.5,60.5
5850,2021-10-01,22:00,USD,high,ISM Manufacturing PMI,61.1,59.6,59.9
5851,2021-10-01, ,USD,medium,Revised UoM Consumer Sentiment,72.8,71.0,71.0
5852,2021-10-01, ,USD,low,Construction Spending m/m,0.0%,0.3%,0.3%
5853,2021-10-01, ,USD,low,ISM Manufacturing Prices,81.2,78.1,79.4
5854,2021-10-01,7:50,JPY,low,BOJ Summary of Opinions,,,
5855,2021-10-01,All Day,USD,low,Wards Total Vehicle Sales,12.2M,12.9M,13.1M
5856,2021-10-01,12:30,USD,medium,FOMC Member Evans Speaks,,,
5857,2021-10-01,6:30,AUD,low,AIG Manufacturing Index,51.2,,51.6
5858,2021-10-01,7:30,JPY,low,Unemployment Rate,2.8%,2.9%,2.8%
5859,2021-10-01,8:30,JPY,low,Final Manufacturing PMI,51.5,51.5,51.2
5860,2021-10-01, ,USD,low,Personal Income m/m,0.2%,0.2%,1.1%
5861,2021-10-01, ,USD,low,Personal Spending m/m,0.8%,0.7%,-0.1%
5862,2021-10-01, ,EUR,low,Core CPI Flash Estimate y/y,1.9%,1.9%,1.6%
5863,2021-10-01, ,USD,high,Core PCE Price Index m/m,0.3%,0.2%,0.3%
5864,2021-10-01,15:45,EUR,low,Italian Manufacturing PMI,59.7,59.4,60.9
5865,2021-10-01,14:30,AUD,low,Commodity Prices y/y,37.4%,,49.3%
5866,2021-10-01,14:45,EUR,low,French Gov Budget Balance,-178.0B,,-166.6B
5867,2021-10-01,15:15,EUR,low,Spanish Manufacturing PMI,58.1,58.1,59.5
5868,2021-10-01,15:30,CHF,low,Manufacturing PMI,68.1,65.6,67.7
5869,2021-10-01,14:00,EUR,low,German Retail Sales m/m,1.1%,1.6%,-4.5%
5870,2021-10-01,20:30,CAD,high,GDP m/m,-0.1%,-0.2%,0.6%
5871,2021-10-01,15:50,EUR,low,French Final Manufacturing PMI,55.0,55.2,55.2
5872,2021-10-01,15:55,EUR,medium,German Final Manufacturing PMI,58.4,58.5,58.5
5873,2021-10-01,16:00,EUR,low,Final Manufacturing PMI,58.6,58.7,58.7
5874,2021-10-01,16:30,GBP,low,Final Manufacturing PMI,57.1,56.3,56.3
5875,2021-10-01,17:00,EUR,low,CPI Flash Estimate y/y,3.4%,3.3%,3.0%
5876,2021-10-01,13:00,JPY,low,Consumer Confidence,37.8,37.4,36.7
5877,2021-09-30, ,JPY,low,Tankan Manufacturing Index,18,13,14
5878,2021-09-30, ,JPY,low,Tankan Non-Manufacturing Index,2,0,1
5879,2021-09-30,All Day,CNY,holiday,Bank Holiday,,,
5880,2021-09-30,23:00,USD,medium,FOMC Member Bostic Speaks,,,
5881,2021-09-30,9:00,CNY,low,Non-Manufacturing PMI,53.2,50.0,47.5
5882,2021-09-30,9:45,CNY,low,Caixin Manufacturing PMI,50.0,49.6,49.2
5883,2021-09-30,9:30,AUD,low,Building Approvals m/m,6.8%,-5.1%,-8.6%
5884,2021-09-30, ,USD,medium,FOMC Member Williams Speaks,,,
5885,2021-09-30,8:59,CNY,medium,Manufacturing PMI,49.6,50.0,50.1
5886,2021-09-30,8:00,NZD,low,ANZ Business Confidence,-7.2,,-6.8
5887,2021-09-30,7:50,JPY,low,Prelim Industrial Production m/m,-3.2%,-0.5%,-1.5%
5888,2021-09-30,5:45,NZD,low,Building Consents m/m,3.8%,,2.2%
5889,2021-09-30,2:00,USD,low,FOMC Member Bostic Speaks,,,
5890,2021-09-30,22:30,USD,low,Natural Gas Storage,88B,86B,76B
5891,2021-09-30,22:00,USD,high,Fed Chair Powell Testifies,,,
5892,2021-09-30,15:00,CHF,low,KOF Economic Barometer,110.6,110.3,113.5
5893,2021-09-30,24:59,JPY,low,Housing Starts y/y,7.5%,9.6%,9.9%
5894,2021-09-30, ,GBP,low,Revised Business Investment q/q,4.5%,2.4%,2.4%
5895,2021-09-30,All Day,EUR,low,German Prelim CPI m/m,0.0%,0.1%,0.0%
5896,2021-09-30,14:45,EUR,low,French Consumer Spending m/m,1.0%,0.0%,-2.4%
5897,2021-09-30, ,GBP,low,Final GDP q/q,5.5%,4.8%,4.8%
5898,2021-09-30, ,EUR,low,French Prelim CPI m/m,-0.2%,-0.1%,0.6%
5899,2021-09-30,14:00,GBP,low,Current Account,-8.6B,-15.8B,-8.9B
5900,2021-09-30,21:45,USD,medium,Chicago PMI,64.7,64.9,66.8
5901,2021-09-30, ,GBP,low,Nationwide HPI m/m,0.1%,0.6%,2.0%
5902,2021-09-30,15:05,JPY,medium,BOJ Gov Kuroda Speaks,,,
5903,2021-09-30,15:55,EUR,low,German Unemployment Change,-30K,-38K,-53K
5904,2021-09-30,16:00,EUR,low,Italian Monthly Unemployment Rate,9.3%,9.2%,9.3%
5905,2021-09-30,17:00,EUR,low,Italian Prelim CPI m/m,-0.1%,-0.3%,0.4%
5906,2021-09-30, ,EUR,low,Unemployment Rate,7.5%,7.5%,7.6%
5907,2021-09-30,20:30,USD,medium,Final GDP q/q,6.7%,6.6%,6.6%
5908,2021-09-30, ,USD,medium,Unemployment Claims,362K,333K,351K
5909,2021-09-30, ,USD,low,Final GDP Price Index q/q,6.1%,6.1%,6.1%
5910,2021-09-29, ,JPY,low,Retail Sales y/y,-3.2%,-0.9%,2.4%
5911,2021-09-29, ,JPY,medium,BOJ Gov Kuroda Speaks,,,
5912,2021-09-29,3:00,USD,medium,FOMC Member Bostic Speaks,,,
5913,2021-09-29, ,AUD,low,Private Sector Credit m/m,0.6%,0.5%,0.7%
5914,2021-09-29,1:40,USD,medium,FOMC Member Bowman Speaks,,,
5915,2021-09-29,7:01,GBP,low,BRC Shop Price Index y/y,-0.5%,,-0.8%
5916,2021-09-29, ,USD,high,Fed Chair Powell Speaks,,,
5917,2021-09-29, ,GBP,low,Net Lending to Individuals m/m,5.6B,3.9B,-1.7B
5918,2021-09-29, ,GBP,high,BOE Gov Bailey Speaks,,,
5919,2021-09-29,17:12,EUR,low,Italian 10-y Bond Auction,0.86|1.7,,0.67|1.4
5920,2021-09-29,16:30,GBP,low,M4 Money Supply m/m,0.5%,0.3%,0.1%
5921,2021-09-29,23:45,EUR,medium,ECB President Lagarde Speaks,,,
5922,2021-09-29,16:00,CHF,low,Credit Suisse Economic Expectations,25.7,,-7.8
5923,2021-09-29,15:00,EUR,low,Spanish Flash CPI y/y,4.0%,3.5%,3.3%
5924,2021-09-29,14:00,EUR,low,German Import Prices m/m,1.4%,0.8%,2.2%
5925,2021-09-29,16:32,GBP,low,Mortgage Approvals,74K,73K,75K
5926,2021-09-29,17:37,EUR,low,German 10-y Bond Auction,-0.22|1.1,,-0.38|1.1
5927,2021-09-29,20:30,CAD,low,IPPI m/m,-0.3%,-0.2%,-0.2%
5928,2021-09-29, ,CAD,low,RMPI m/m,-2.4%,-1.4%,2.2%
5929,2021-09-29,21:00,CHF,low,SNB Quarterly Bulletin,,,
5930,2021-09-29,22:00,USD,medium,Pending Home Sales m/m,8.1%,1.1%,-2.0%
5931,2021-09-29,22:30,USD,medium,Crude Oil Inventories,4.6M,-2.5M,-3.5M
5932,2021-09-28,12:00,USD,medium,FOMC Member Williams Speaks,,,
5933,2021-09-28,21:59,USD,low,Richmond Manufacturing Index,-3,12,9
5934,2021-09-28,12:50,USD,medium,FOMC Member Brainard Speaks,,,
5935,2021-09-28,7:50,JPY,low,Monetary Policy Meeting Minutes,,,
5936,2021-09-28,9:30,AUD,medium,Retail Sales m/m,-1.7%,-2.5%,-2.7%
5937,2021-09-28, ,USD,medium,CB Consumer Confidence,109.3,115.2,115.2
