,date,time,currency,impact,event,actual,forecast,previous
4011,2022-07-01,15:00,EUR,Low,Final Manufacturing PMI,,52.0,52.0
4012,2022-07-01,6:30,JPY,Low,Tokyo Core CPI y/y,,2.1%,1.9%
4013,2022-07-01,5:45,NZD,Low,Building Consents m/m,,,-8.6%
4014,2022-07-01,5:30,AUD,Low,AIG Manufacturing Index,,,52.4
4015,2022-07-01,14:55,EUR,Low,German Final Manufacturing PMI,,52.0,52.0
4016,2022-07-01,14:45,EUR,Low,Italian Manufacturing PMI,,50.6,51.9
4017,2022-07-01,15:30,GBP,Low,Final Manufacturing PMI,52.8,53.4,53.4
4018,2022-07-01,16:45,EUR,Low,French Gov Budget Balance,,,-67.3B
4019,2022-07-01, ,GBP,Low,M4 Money Supply m/m,,0.4%,0.0%
4020,2022-07-01, ,USD,Low,ISM Manufacturing Prices,78.5,80.0,82.2
4021,2022-07-01, ,USD,Low,Construction Spending m/m,-0.1%,0.3%,0.8%
4022,2022-07-01,21:00,USD,High,ISM Manufacturing PMI,53.0,54.6,56.1
4023,2022-07-01,20:45,USD,Low,Final Manufacturing PMI,,52.4,52.4
4024,2022-07-01,All Day,CAD,Non-Economic,Bank Holiday,,,
4025,2022-07-01,All Day,USD,Low,Wards Total Vehicle Sales,13.0M,13.3M,12.7M
4026,2022-07-01, ,EUR,Low,Italian Prelim CPI m/m,1.2%,0.6%,0.8%
4027,2022-07-01,16:00,EUR,High,CPI Flash Estimate y/y,8.6%,8.5%,8.1%
4028,2022-07-01, ,GBP,Low,Net Lending to Individuals m/m,8.3B,5.6B,5.5B
4029,2022-07-01, ,GBP,Low,Mortgage Approvals,66K,64K,66K
4030,2022-07-01, ,EUR,Medium,Core CPI Flash Estimate y/y,3.7%,3.9%,3.8%
4031,2022-06-30,23:59,JPY,Low,Housing Starts y/y,-4.3%,1.7%,2.2%
4032,2022-06-30, ,GBP,Low,Nationwide HPI m/m,0.3%,0.5%,0.9%
4033,2022-06-30, ,GBP,Low,Final GDP q/q,,0.8%,0.8%
4034,2022-06-30, ,GBP,Low,Current Account,-51.7B,-39.7B,-7.3B
4035,2022-06-30, ,EUR,Low,German Retail Sales m/m,0.6%,1.1%,-5.4%
4036,2022-06-30,13:00,EUR,Low,German Import Prices m/m,0.9%,1.6%,1.8%
4037,2022-06-30,8:30,AUD,Low,Private Sector Credit m/m,0.8%,0.6%,0.9%
4038,2022-06-30,8:32,CNY,Low,Non-Manufacturing PMI,54.7,50.4,47.8
4039,2022-06-30, ,CNY,Medium,Manufacturing PMI,50.2,50.6,49.6
4040,2022-06-30,8:00,NZD,Low,ANZ Business Confidence,,,-55.6
4041,2022-06-30,6:50,JPY,Low,Prelim Industrial Production m/m,-7.2%,-0.2%,-1.5%
4042,2022-06-30,0:05,USD,Low,FOMC Member Bullard Speaks,,,
4043,2022-06-30,13:30,CHF,Low,Retail Sales y/y,-1.6%,-5.0%,-5.5%
4044,2022-06-30, ,GBP,Low,Revised Business Investment q/q,,-0.5%,-0.5%
4045,2022-06-30,13:45,EUR,Low,French Consumer Spending m/m,0.7%,0.2%,-0.7%
4046,2022-06-30, ,USD,Low,Personal Spending m/m,0.2%,0.4%,0.6%
4047,2022-06-30,19:30,CAD,Medium,GDP m/m,,0.3%,0.7%
4048,2022-06-30,21:30,USD,Low,Natural Gas Storage,82B,70B,74B
4049,2022-06-30,20:45,USD,Low,Chicago PMI,56.0,58.1,60.3
4050,2022-06-30, ,EUR,Low,French Prelim CPI m/m,,0.7%,0.7%
4051,2022-06-30, ,USD,Low,Personal Income m/m,,0.5%,0.5%
4052,2022-06-30, ,USD,Medium,Unemployment Claims,,228K,233K
4053,2022-06-30, ,USD,High,Core PCE Price Index m/m,0.3%,0.4%,0.3%
4054,2022-06-30,All Day,All,High,OPEC-JMMC Meetings,,,
4055,2022-06-30,16:16,EUR,Low,Italian 10-y Bond Auction,,,3.10|1.6
4056,2022-06-30,16:00,EUR,Low,Unemployment Rate,6.6%,6.8%,6.7%
4057,2022-06-30,15:00,EUR,Low,Italian Monthly Unemployment Rate,8.1%,8.4%,8.3%
4058,2022-06-30,14:55,EUR,Low,German Unemployment Change,133K,-5K,-5K
4059,2022-06-30,14:00,CHF,Low,KOF Economic Barometer,96.9,96.2,97.7
4060,2022-06-29,All Day,EUR,Medium,German Prelim CPI m/m,0.1%,0.4%,0.9%
4061,2022-06-29,15:00,CHF,Low,Credit Suisse Economic Expectations,,,-52.6
4062,2022-06-29,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
4063,2022-06-29,14:00,EUR,Low,Spanish Flash CPI y/y,10.2%,8.8%,8.7%
4064,2022-06-29, ,EUR,Low,Private Loans y/y,4.6%,4.5%,4.6%
4065,2022-06-29,12:00,JPY,Low,Consumer Confidence,32.1,34.6,34.1
4066,2022-06-29,8:30,AUD,Low,Retail Sales m/m,0.9%,0.3%,0.9%
4067,2022-06-29,6:50,JPY,Low,Retail Sales y/y,3.6%,4.0%,3.1%
4068,2022-06-29,6:01,GBP,Low,BRC Shop Price Index y/y,,,2.8%
4069,2022-06-29, ,EUR,Low,M3 Money Supply y/y,5.6%,5.8%,6.1%
4070,2022-06-29,All Day,All,High,OPEC Meetings,,,
4071,2022-06-29,19:30,USD,Medium,Final GDP q/q,-1.6%,-1.5%,-1.5%
4072,2022-06-29, ,USD,Low,Final GDP Price Index q/q,,8.1%,8.1%
4073,2022-06-29,20:00,EUR,High,ECB President Lagarde Speaks,,,
4074,2022-06-29, ,GBP,High,BOE Gov Bailey Speaks,,,
4075,2022-06-29, ,USD,High,Fed Chair Powell Speaks,,,
4076,2022-06-29,17th June,USD,Low,Crude Oil Inventories,-0.4M,-1.6M,2.0M
4077,2022-06-29,24th June,USD,Low,Crude Oil Inventories,-2.8M,-0.9M,-0.4M
4078,2022-06-29,22:00,EUR,Low,ECB President Lagarde Speaks,,,
4079,2022-06-29,17:15,USD,Medium,FOMC Member Mester Speaks,,,
4080,2022-06-28,20:59,USD,Medium,Richmond Manufacturing Index,-11,-4,-9
4081,2022-06-28,19:30,USD,Low,Goods Trade Balance,-104.3B,-106.0B,-106.7B
4082,2022-06-28,23:59,JPY,Low,BOJ Core CPI y/y,,1.5%,1.4%
4083,2022-06-28,13:00,EUR,Low,German GfK Consumer Climate,,-27.5,-26.2
4084,2022-06-28,15:00,EUR,Medium,ECB President Lagarde Speaks,,,
4085,2022-06-28,Day 3,All,Medium,G7 Meetings,,,
4086,2022-06-28,18:00,GBP,Low,MPC Member Cunliffe Speaks,,,
4087,2022-06-28,0:30,EUR,Low,ECB President Lagarde Speaks,,,
4088,2022-06-28, ,USD,Low,Prelim Wholesale Inventories m/m,2.0%,2.1%,2.2%
4089,2022-06-28,20:00,CNY,Low,CB Leading Index m/m,,,-1.9%
4090,2022-06-28, ,USD,Low,HPI m/m,1.6%,1.5%,1.6%
4091,2022-06-28, ,USD,Low,S&P/CS Composite-20 HPI y/y,,21.2%,21.1%
4092,2022-06-28,21:00,USD,High,CB Consumer Confidence,98.7,100.0,103.2
4093,2022-06-27,6:50,JPY,Low,BOJ Summary of Opinions,,,
4094,2022-06-27,19:30,USD,Medium,Core Durable Goods Orders m/m,0.7%,0.4%,0.4%
4095,2022-06-27,Day 2,All,Medium,G7 Meetings,,,
4096,2022-06-27, ,USD,Medium,Durable Goods Orders m/m,0.7%,0.1%,0.5%
4097,2022-06-27,21:00,USD,Medium,Pending Home Sales m/m,0.7%,-3.5%,-4.0%
4098,2022-06-26,Day 1,All,Low,G7 Meetings,,,
4099,2022-06-24,6:30,JPY,Low,National Core CPI y/y,,2.1%,2.1%
4100,2022-06-24,18:30,AUD,High,RBA Gov Lowe Speaks,,,
4101,2022-06-24,3:30,USD,Low,Bank Stress Test Results,,,
4102,2022-06-24,All Day,NZD,Non-Economic,Bank Holiday,,,
4103,2022-06-24,5:55,GBP,Low,GfK Consumer Confidence,-41,-40,-40
4104,2022-06-24,6:50,JPY,Low,SPPI y/y,1.8%,1.7%,1.7%
4105,2022-06-24,13:00,GBP,Medium,Retail Sales m/m,-0.5%,-0.6%,0.4%
4106,2022-06-24,15:00,EUR,Medium,German ifo Business Climate,92.3,92.8,93.0
4107,2022-06-24, ,USD,Medium,FOMC Member Bullard Speaks,,,
4108,2022-06-24,20:15,EUR,Low,Belgian NBB Business Climate,-1.8,2.0,1.8
4109,2022-06-24,20:30,GBP,Low,MPC Member Pill Speaks,,,
4110,2022-06-24,20:45,GBP,Low,MPC Member Haskel Speaks,,,
4111,2022-06-24,21:00,USD,Medium,Revised UoM Consumer Sentiment,,50.2,50.2
4112,2022-06-24, ,USD,Low,New Home Sales,696K,590K,629K
4113,2022-06-24, ,USD,Low,Revised UoM Inflation Expectations,,,5.4%
4114,2022-06-23,13:00,GBP,Low,Public Sector Net Borrowing,13.2B,11.6B,21.1B
4115,2022-06-23, ,EUR,High,German Flash Services PMI,52.4,54.6,55.0
4116,2022-06-23,14:30,EUR,High,German Flash Manufacturing PMI,52.0,54.0,54.8
4117,2022-06-23, ,EUR,Low,French Flash Manufacturing PMI,51.0,53.9,54.6
4118,2022-06-23,14:15,EUR,Medium,French Flash Services PMI,54.4,57.6,58.3
4119,2022-06-23,17:00,GBP,Low,CBI Realized Sales,-5,-2,-1
4120,2022-06-23,7:30,JPY,Low,Flash Manufacturing PMI,52.7,53.5,53.3
4121,2022-06-23, ,AUD,Low,Flash Services PMI,,,53.2
4122,2022-06-23,6:00,AUD,Low,Flash Manufacturing PMI,,,55.7
4123,2022-06-23,1:00,USD,Low,President Biden Speaks,,,
4124,2022-06-23, ,EUR,Low,Flash Manufacturing PMI,52.0,53.9,54.6
4125,2022-06-23,15:00,EUR,Low,ECB Economic Bulletin,,,
4126,2022-06-23,20:45,USD,Medium,Flash Manufacturing PMI,52.4,56.0,57.0
4127,2022-06-23, ,EUR,Low,Flash Services PMI,52.8,55.6,56.1
4128,2022-06-23,15:30,GBP,Medium,Flash Manufacturing PMI,,53.5,54.6
4129,2022-06-23, ,GBP,Medium,Flash Services PMI,53.4,53.0,53.4
4130,2022-06-23,19:30,USD,Medium,Unemployment Claims,,227K,231K
4131,2022-06-23, ,USD,Low,Current Account,-291B,-275B,-225B
4132,2022-06-23, ,USD,Medium,Flash Services PMI,51.6,53.9,53.4
4133,2022-06-23,21:00,USD,High,Fed Chair Powell Testifies,,,
4134,2022-06-23,21:30,EUR,Low,German Buba President Nagel Speaks,,,
4135,2022-06-23, ,USD,Low,Natural Gas Storage,74B,63B,92B
4136,2022-06-22, ,GBP,Low,PPI Output m/m,,1.6%,2.8%
4137,2022-06-22,10:00,NZD,Low,Credit Card Spending y/y,,,1.3%
4138,2022-06-22,13:02,GBP,Low,PPI Input m/m,2.1%,1.8%,2.7%
4139,2022-06-22, ,GBP,Low,Core CPI y/y,5.9%,6.0%,6.2%
4140,2022-06-22,13:00,GBP,High,CPI y/y,,9.1%,9.0%
4141,2022-06-22, ,CAD,Medium,Median CPI y/y,4.9%,4.7%,4.6%
4142,2022-06-22,7:30,AUD,Low,MI Leading Index m/m,,,-0.1%
4143,2022-06-22,6:50,JPY,Low,Monetary Policy Meeting Minutes,,,
4144,2022-06-22,5:45,NZD,Low,Trade Balance,263M,580M,440M
4145,2022-06-22,11:00,USD,Low,FOMC Member Mester Speaks,,,
4146,2022-06-22,15:30,GBP,Low,HPI y/y,12.4%,10.0%,9.7%
4147,2022-06-22, ,GBP,Low,RPI y/y,11.7%,11.4%,11.1%
4148,2022-06-22,19:32,CAD,Low,Core CPI m/m,,,0.7%
4149,2022-06-22,15:40,GBP,Low,MPC Member Cunliffe Speaks,,,
4150,2022-06-22, ,CHF,Low,SNB Quarterly Bulletin,,,
4151,2022-06-22,19:30,CAD,High,CPI m/m,1.4%,1.0%,0.6%
4152,2022-06-22,21:40,CAD,Low,Gov Council Member Rogers Speaks,,,
4153,2022-06-22,21:30,AUD,Low,CB Leading Index m/m,,,0.3%
4154,2022-06-22,20:30,USD,High,Fed Chair Powell Testifies,,,
4155,2022-06-22,21:00,EUR,Low,Consumer Confidence,-24,-20,-21
4156,2022-06-22,20:00,CHF,Medium,SNB Chairman Jordan Speaks,,,
4157,2022-06-22, ,CAD,Medium,Trimmed CPI y/y,,5.4%,5.2%
4158,2022-06-22, ,CAD,Medium,Common CPI y/y,3.9%,3.4%,3.5%
4159,2022-06-21,15:00,EUR,Low,Current Account,-5.8B,-3.2B,-1.6B
4160,2022-06-21,11:45,USD,Medium,FOMC Member Bullard Speaks,,,
4161,2022-06-21,0:00,EUR,Low,German Buba President Nagel Speaks,,,
4162,2022-06-21,3:50,NZD,Low,Westpac Consumer Sentiment,,,92.1
4163,2022-06-21,7:00,AUD,High,RBA Gov Lowe Speaks,,,
4164,2022-06-21,8:30,AUD,High,Monetary Policy Meeting Minutes,,,
4165,2022-06-21,14:30,GBP,Low,MPC Member Pill Speaks,,,
4166,2022-06-21,13:00,CHF,Low,Trade Balance,3.12B,3.78B,4.03B
4167,2022-06-21,17:00,GBP,Low,CBI Industrial Order Expectations,18,22,26
4168,2022-06-21,19:30,CAD,High,Core Retail Sales m/m,1.3%,0.5%,2.6%
4169,2022-06-21, ,CAD,Medium,Retail Sales m/m,0.9%,0.8%,0.2%
4170,2022-06-21, ,CAD,Low,NHPI m/m,0.5%,0.4%,0.3%
4171,2022-06-21,21:00,USD,Medium,Existing Home Sales,,5.40M,5.60M
4172,2022-06-21,21:11,NZD,Low,GDT Price Index,,,1.5%
4173,2022-06-21,19:15,GBP,Low,MPC Member Tenreyro Speaks,,,
4174,2022-06-20,17:03,EUR,Low,German Buba Monthly Report,,,
4175,2022-06-20,5:30,NZD,Low,BusinessNZ Services Index,,,52.2
4176,2022-06-20,6:01,GBP,Low,Rightmove HPI m/m,,,2.1%
4177,2022-06-20,13:00,EUR,Low,German PPI m/m,1.6%,1.5%,2.8%
4178,2022-06-20,15:00,GBP,Low,MPC Member Haskel Speaks,,,
4179,2022-06-20,20:00,EUR,Medium,ECB President Lagarde Speaks,,,
4180,2022-06-20, ,GBP,Low,MPC Member Mann Speaks,,,
4181,2022-06-20,All Day,USD,Non-Economic,Bank Holiday,,,
4182,2022-06-20,22:00,EUR,Medium,ECB President Lagarde Speaks,,,
4183,2022-06-19,3:40,USD,Low,FOMC Member Waller Speaks,,,
4184,2022-06-18,18:00,GBP,Low,BOE Quarterly Bulletin,,,
4185,2022-06-17,13:30,JPY,High,BOJ Press Conference,,,
4186,2022-06-17, ,EUR,Low,Final Core CPI y/y,,3.8%,3.8%
4187,2022-06-17,16:00,EUR,Low,Final CPI y/y,,8.1%,8.1%
4188,2022-06-17,15:30,GBP,Low,MPC Member Tenreyro Speaks,,,
4189,2022-06-17,19:30,CAD,Low,Foreign Securities Purchases,22.23B,42.03B,46.47B
4190,2022-06-17, ,JPY,Low,BOJ Policy Rate,,-0.10%,-0.10%
4191,2022-06-17,9:43,JPY,High,Monetary Policy Statement,,,
4192,2022-06-17,5:30,NZD,Low,BusinessNZ Manufacturing Index,,,51.2
4193,2022-06-17, ,EUR,Low,Italian Trade Balance,-3.67B,-2.26B,-0.23B
4194,2022-06-17,All Day,EUR,Low,ECOFIN Meetings,,,
4195,2022-06-17, ,CAD,Low,IPPI m/m,1.7%,0.1%,0.8%
4196,2022-06-17, ,CAD,Low,RMPI m/m,2.5%,1.7%,-2.1%
4197,2022-06-17,19:45,USD,High,Fed Chair Powell Speaks,,,
4198,2022-06-17,20:15,USD,Low,Capacity Utilization Rate,79.0%,79.2%,78.9%
4199,2022-06-17, ,USD,Low,Industrial Production m/m,0.2%,0.4%,1.4%
4200,2022-06-17,21:00,USD,Low,CB Leading Index m/m,,-0.4%,-0.4%
4201,2022-06-17,21:30,GBP,Low,MPC Member Pill Speaks,,,
4202,2022-06-17,22:00,USD,Low,Fed Monetary Policy Report,,,
4203,2022-06-16,3:00,USD,Low,TIC Long-Term Purchases,87.7B,74.5B,23.1B
4204,2022-06-16, ,AUD,High,Unemployment Rate,3.9%,3.8%,3.9%
4205,2022-06-16,8:30,AUD,High,Employment Change,60.6K,25.0K,4.4K
4206,2022-06-16,8:03,AUD,Low,MI Inflation Expectations,,,5.0%
4207,2022-06-16,6:50,JPY,Low,Trade Balance,-1.93T,-1.72T,-1.58T
4208,2022-06-16,5:45,NZD,Medium,GDP q/q,-0.2%,0.6%,3.0%
4209,2022-06-16,1:00,USD,High,FOMC Economic Projections,,,
4210,2022-06-16,1:30,USD,High,FOMC Press Conference,,,
4211,2022-06-16, ,USD,High,Federal Funds Rate,1.75%,1.50%,1.00%
4212,2022-06-16, ,USD,High,FOMC Statement,,,
4213,2022-06-16,14:30,CHF,High,SNB Monetary Policy Assessment,,,
4214,2022-06-16,11:20,EUR,Medium,ECB President Lagarde Speaks,,,
4215,2022-06-16, ,AUD,Low,RBA Bulletin,,,
4216,2022-06-16,23:30,CHF,Low,SNB Financial Stability Report,,,
4217,2022-06-16, ,CHF,High,SNB Policy Rate,-0.25%,-0.75%,-0.75%
4218,2022-06-16, ,GBP,Medium,BOE Inflation Letter,,,
4219,2022-06-16,21:30,USD,Low,Natural Gas Storage,,92B,97B
4220,2022-06-16, ,USD,Low,Building Permits,1.70M,1.78M,1.82M
4221,2022-06-16, ,USD,Medium,Unemployment Claims,229K,215K,232K
4222,2022-06-16, ,USD,Medium,Philly Fed Manufacturing Index,-3.3,5.1,2.6
4223,2022-06-16,19:30,CAD,Low,Wholesale Sales m/m,-0.5%,0.1%,0.6%
4224,2022-06-16, ,USD,Low,Housing Starts,1.55M,1.70M,1.81M
4225,2022-06-16, ,GBP,High,Official Bank Rate,,1.25%,1.00%
4226,2022-06-16, ,GBP,High,Monetary Policy Summary,,,
4227,2022-06-16,18:00,GBP,High,MPC Official Bank Rate Votes,,9-0-0,9-0-0
4228,2022-06-16,All Day,EUR,Low,Eurogroup Meetings,,,
4229,2022-06-16,15:00,CHF,High,SNB Press Conference,,,
4230,2022-06-15,14:00,CHF,Low,SECO Economic Forecasts,,,
4231,2022-06-15,5:45,NZD,Low,Current Account,,-5.96B,-7.34B
4232,2022-06-15,6:50,JPY,Low,Core Machinery Orders m/m,10.8%,-1.2%,7.1%
4233,2022-06-15,7:30,AUD,Low,Westpac Consumer Sentiment,,,-5.6%
4234,2022-06-15,9:00,CNY,Medium,Industrial Production y/y,0.7%,-1.0%,-2.9%
4235,2022-06-15, ,CNY,Medium,Retail Sales y/y,-6.7%,-7.0%,-11.1%
4236,2022-06-15, ,CNY,Low,Fixed Asset Investment ytd/y,,6.1%,6.8%
4237,2022-06-15, ,CNY,Low,NBS Press Conference,,,
4238,2022-06-15, ,CNY,Low,Unemployment Rate,5.9%,6.1%,6.1%
4239,2022-06-15,13:30,CHF,Low,PPI m/m,0.9%,0.5%,1.3%
4240,2022-06-15,13:45,EUR,Low,French Final CPI m/m,0.7%,0.6%,0.6%
4241,2022-06-15,23:30,JPY,Low,Tertiary Industry Activity m/m,,0.8%,1.7%
4242,2022-06-15,16:00,EUR,Low,Industrial Production m/m,0.4%,0.5%,-1.4%
4243,2022-06-15, ,USD,Medium,Empire State Manufacturing Index,-1.2,2.4,-11.6
4244,2022-06-15, ,EUR,Low,Trade Balance,-31.7B,-14.5B,-17.8B
4245,2022-06-15,21:30,USD,Low,Crude Oil Inventories,2.0M,-2.3M,2.0M
4246,2022-06-15,21:00,USD,Low,Business Inventories m/m,,1.2%,2.4%
4247,2022-06-15, ,USD,Low,Import Prices m/m,0.6%,1.1%,0.4%
4248,2022-06-15, ,USD,Low,NAHB Housing Market Index,,67,69
4249,2022-06-15, ,USD,High,Retail Sales m/m,-0.3%,0.1%,0.7%
4250,2022-06-15,19:30,USD,High,Core Retail Sales m/m,0.5%,0.7%,0.4%
4251,2022-06-15,19:13,CAD,Low,Housing Starts,287K,254K,266K
4252,2022-06-15,16:15,EUR,Low,German Buba President Nagel Speaks,,,
4253,2022-06-14,13:02,EUR,Low,German Final CPI m/m,,0.9%,0.9%
4254,2022-06-14,1:00,USD,Low,FOMC Member Brainard Speaks,,,
4255,2022-06-14,5:45,NZD,Low,FPI m/m,,,0.1%
4256,2022-06-14,8:30,AUD,Low,NAB Business Confidence,,,10
4257,2022-06-14,23:30,JPY,Low,Revised Industrial Production m/m,-1.5%,-1.3%,-1.3%
4258,2022-06-14,13:00,EUR,Low,German WPI m/m,1.0%,2.2%,2.1%
4259,2022-06-14, ,GBP,Low,Average Earnings Index 3m/y,6.8%,7.2%,7.0%
4260,2022-06-14, ,GBP,Low,Claimant Count Change,-19.7K,-40.3K,-65.5K
4261,2022-06-14, ,GBP,Low,Unemployment Rate,3.8%,3.6%,3.7%
4262,2022-06-14,10:11,CNY,Low,Foreign Direct Investment ytd/y,,,20.5%
4263,2022-06-14,16:00,EUR,Low,ZEW Economic Sentiment,-28.0,-24.5,-29.5
4264,2022-06-14,17:00,USD,Low,NFIB Small Business Index,,93.1,93.2
4265,2022-06-14,19:30,CAD,Low,Manufacturing Sales m/m,1.7%,2.1%,3.5%
4266,2022-06-14, ,USD,High,PPI m/m,,0.8%,0.5%
4267,2022-06-14, ,USD,Medium,Core PPI m/m,0.5%,0.6%,0.4%
4268,2022-06-14,20:30,GBP,Low,CB Leading Index m/m,,,-0.2%
4269,2022-06-14,21:01,USD,Low,IBD/TIPP Economic Optimism,38.1,43.2,41.2
4270,2022-06-14, ,EUR,Low,German ZEW Economic Sentiment,-28.0,-26.9,-34.3
4271,2022-06-13, ,GBP,Low,Goods Trade Balance,-20.9B,-20.3B,-23.9B
4272,2022-06-13,All Day,AUD,Non-Economic,Bank Holiday,,,
4273,2022-06-13,5:45,NZD,Low,Visitor Arrivals m/m,,,446.8%
4274,2022-06-13,6:50,JPY,Low,BSI Manufacturing Index,-9.9,-4.2,-7.6
4275,2022-06-13, ,GBP,Low,GDP m/m,-0.3%,0.2%,-0.1%
4276,2022-06-13,13:00,GBP,Low,Construction Output m/m,,-0.4%,1.7%
4277,2022-06-13, ,GBP,Low,Index of Services 3m/3m,0.0%,0.1%,0.4%
4278,2022-06-13, ,GBP,Low,Manufacturing Production m/m,-1.0%,0.3%,-0.2%
4279,2022-06-13,15:00,EUR,Low,Italian Quarterly Unemployment Rate,8.6%,9.0%,9.0%
4280,2022-06-13,18:13,GBP,Low,NIESR GDP Estimate,,,0.2%
4281,2022-06-13, ,GBP,Low,Industrial Production m/m,-0.6%,0.3%,-0.2%
4282,2022-06-11,1:00,USD,Low,Federal Budget Balance,-66.2B,-150.0B,308.2B
4283,2022-06-11,0:45,USD,Low,President Biden Speaks,,,
4284,2022-06-10, ,CNY,Low,PPI y/y,,6.5%,8.0%
4285,2022-06-10,15:30,GBP,Low,Consumer Inflation Expectations,,,4.3%
4286,2022-06-10, ,CNY,Low,New Loans,1890B,1250B,645B
4287,2022-06-10,15:05,CNY,Low,M2 Money Supply y/y,11.1%,10.3%,10.5%
4288,2022-06-10,15:00,EUR,Low,Italian Industrial Production m/m,1.6%,-1.1%,0.2%
4289,2022-06-10,5:45,NZD,Low,Manufacturing Sales q/q,,,11.9%
4290,2022-06-10,8:30,CNY,Low,CPI y/y,2.1%,2.2%,2.1%
4291,2022-06-10,6:50,JPY,Low,PPI y/y,9.1%,9.9%,9.8%
4292,2022-06-10,0:01,USD,Low,30-y Bond Auction,,,3.00|2.4
4293,2022-06-10,19:30,CAD,High,Employment Change,39.8K,28.5K,15.3K
4294,2022-06-10, ,CAD,High,Unemployment Rate,5.1%,5.2%,5.2%
4295,2022-06-10, ,USD,High,CPI y/y,8.6%,8.3%,8.3%
4296,2022-06-10, ,CAD,Low,Capacity Utilization Rate,82.0%,83.1%,82.0%
4297,2022-06-10, ,USD,High,CPI m/m,1.0%,0.7%,0.3%
4298,2022-06-10, ,USD,High,Core CPI m/m,0.6%,0.5%,0.6%
4299,2022-06-10,20:00,USD,High,Treasury Currency Report,,,
4300,2022-06-10,20:45,EUR,Low,ECB President Lagarde Speaks,,,
4301,2022-06-10,21:00,USD,Medium,Prelim UoM Consumer Sentiment,50.2,58.1,58.4
4302,2022-06-10, ,USD,Low,Prelim UoM Inflation Expectations,,,5.3%
4303,2022-06-10,22:00,EUR,Low,German Buba President Nagel Speaks,,,
4304,2022-06-09,12:58,JPY,Low,Prelim Machine Tool Orders y/y,,,25.0%
4305,2022-06-09,0:01,USD,Low,10-y Bond Auction,,,2.94|2.5
4306,2022-06-09,6:01,GBP,Low,RICS House Price Balance,73%,76%,80%
4307,2022-06-09,6:50,JPY,Low,M2 Money Stock y/y,3.2%,3.6%,3.4%
4308,2022-06-09,10:02,CNY,Low,Trade Balance,503B,400B,325B
4309,2022-06-09,10:03,CNY,Low,USD-Denominated Trade Balance,78.8B,58.0B,51.1B
4310,2022-06-09,12:30,EUR,Low,French Final Private Payrolls q/q,,0.3%,0.3%
4311,2022-06-09,18:45,EUR,High,Main Refinancing Rate,,0.00%,0.00%
4312,2022-06-09, ,EUR,High,Monetary Policy Statement,,,
4313,2022-06-09,19:30,EUR,High,ECB Press Conference,,,
4314,2022-06-09, ,USD,Medium,Unemployment Claims,229K,205K,202K
4315,2022-06-09,21:00,CAD,Low,BOC Financial System Review,,,
4316,2022-06-09,21:30,USD,Low,Natural Gas Storage,97B,94B,90B
4317,2022-06-09,22:00,CAD,High,BOC Gov Macklem Speaks,,,
4318,2022-06-08,13:02,EUR,Low,German Industrial Production m/m,0.7%,1.3%,-3.7%
4319,2022-06-08,2:00,USD,Low,Consumer Credit m/m,38.1B,35.5B,47.3B
4320,2022-06-08,6:50,JPY,Low,Bank Lending y/y,0.7%,0.8%,0.9%
4321,2022-06-08, ,JPY,Low,Current Account,0.51T,0.40T,1.56T
4322,2022-06-08, ,JPY,Low,Final GDP Price Index y/y,-0.5%,-0.4%,-0.4%
4323,2022-06-08, ,JPY,Low,Final GDP q/q,-0.1%,-0.3%,-0.2%
4324,2022-06-08,12:00,JPY,Low,Economy Watchers Sentiment,54.0,51.9,50.4
4325,2022-06-08,12:45,CHF,Low,Unemployment Rate,,2.2%,2.2%
4326,2022-06-08,13:00,GBP,Low,Halifax HPI m/m,1.0%,0.8%,1.2%
4327,2022-06-08,16:32,EUR,Low,German 10-y Bond Auction,,,0.96|1.4
4328,2022-06-08,13:45,EUR,Low,French Trade Balance,-12.2B,-11.1B,-12.6B
4329,2022-06-08,15:30,GBP,Low,Construction PMI,,56.5,58.2
4330,2022-06-08,16:00,EUR,Low,Final Employment Change q/q,0.6%,0.5%,0.5%
4331,2022-06-08, ,EUR,Low,Revised GDP q/q,0.6%,0.3%,0.3%
4332,2022-06-08,16:02,GBP,Low,10-y Bond Auction,,,1.93|2.6
4333,2022-06-08,21:00,USD,Low,Final Wholesale Inventories m/m,2.2%,2.1%,2.1%
4334,2022-06-08,21:30,USD,Low,Crude Oil Inventories,2.0M,-2.6M,-5.1M
4335,2022-06-08,15:00,EUR,Low,Italian Retail Sales m/m,0.0%,0.1%,-0.6%
4336,2022-06-07,3:00,GBP,High,Govt Confidence Vote,,,
4337,2022-06-07,23:30,AUD,High,Cash Rate,0.85%,0.60%,0.35%
4338,2022-06-07,10:35,JPY,Low,30-y Bond Auction,,,1.02|3.1
4339,2022-06-07,8:00,NZD,Low,ANZ Commodity Prices m/m,,,-1.9%
4340,2022-06-07,5:30,AUD,Low,AIG Services Index,,,57.8
4341,2022-06-07, ,JPY,Low,Household Spending y/y,-1.7%,-0.5%,-2.3%
4342,2022-06-07,6:30,JPY,Low,Average Cash Earnings y/y,1.7%,1.5%,2.0%
4343,2022-06-07,6:01,GBP,Low,BRC Retail Sales Monitor y/y,-1.5%,0.2%,-1.7%
4344,2022-06-07,12:00,JPY,Low,Leading Indicators,,102.6%,100.8%
4345,2022-06-07, ,AUD,High,RBA Rate Statement,,,
